ID_Registro,Marca de la Unidad,Año del Vehículo,Ciudad Agencia,Estado de la ciudad o Agencia,Refaccion,Precio,Fecha Compra
10323,MITSUBISHI,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA DELANTERA,6531,10/05/2019
10324,MITSUBISHI,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA TRASERA,7399,10/05/2019
10325,AUDI,2010,LEÓN,GUANAJUATO,FACIA TRASERA,2250,08/05/2019
10326,SEAT,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,PUERTA DELANTERA,9105,27/05/2019
10327,NISSAN,2012,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,630,17/05/2019
10328,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,2489,11/05/2019
10329,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,3805,11/05/2019
10330,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,2489,11/05/2019
10331,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,761,11/05/2019
10332,VOLKSWAGEN,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,2003,11/05/2019
10333,CHEVROLET,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,1121,07/05/2019
10334,CHEVROLET,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA TRASERA,104,07/05/2019
10335,MERCEDES BENZ,2015,LEÓN,GUANAJUATO,FACIA DELANTERA,1100,10/06/2019
10336,MERCEDES BENZ,2015,LEÓN,GUANAJUATO,FACIA DELANTERA,426,06/05/2019
10337,MERCEDES BENZ,2015,LEÓN,GUANAJUATO,FARO,5364,06/05/2019
10338,MERCEDES BENZ,2015,LEÓN,GUANAJUATO,FARO,5364,06/05/2019
10339,MERCEDES BENZ,2015,LEÓN,GUANAJUATO,FACIA DELANTERA,1204,08/05/2019
10340,MERCEDES BENZ,2015,LEÓN,GUANAJUATO,FACIA DELANTERA,426,06/05/2019
10341,VOLKSWAGEN,2017,GUADALAJARA,JALISCO,FARO,2684,07/05/2019
10342,CHEVROLET,2008,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,759,06/05/2019
10343,NISSAN,2017,ZAPOPAN,JALISCO,FARO,3306,08/05/2019
10344,NISSAN,2017,ZAPOPAN,JALISCO,FARO,662,09/05/2019
10345,VOLKSWAGEN,2017,AZCAPOTZALCO,CIUDAD DE MÉXICO,FACIA TRASERA,4385,09/05/2019
10346,SEAT,2019,MIGUEL HIDALGO,CIUDAD DE MÉXICO,PUERTA TRASERA,11230,14/05/2019
10347,MERCEDES BENZ,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,422,07/05/2019
10348,MERCEDES BENZ,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,169,07/05/2019
10349,MERCEDES BENZ,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,233,07/05/2019
10350,MERCEDES BENZ,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,407,07/05/2019
10351,MERCEDES BENZ,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,10618,07/05/2019
10352,MERCEDES BENZ,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,PUERTA DELANTERA,9492,07/05/2019
10353,MERCEDES BENZ,2018,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,2525,07/05/2019
10354,SEAT,2017,GUADALAJARA,JALISCO,FACIA TRASERA,212,16/05/2019
10355,SEAT,2018,LEÓN,GUANAJUATO,FACIA DELANTERA,244,06/05/2019
10356,SEAT,2018,LEÓN,GUANAJUATO,FACIA DELANTERA,5354,06/05/2019
10357,SEAT,2018,LEÓN,GUANAJUATO,FARO,3040,06/05/2019
10358,SEAT,2018,LEÓN,GUANAJUATO,FARO,3040,22/05/2019
10359,SEAT,2018,LEÓN,GUANAJUATO,FACIA DELANTERA,200,22/05/2019
10360,SEAT,2018,LEÓN,GUANAJUATO,FARO,674,22/05/2019
10361,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,935,16/05/2019
10362,DODGE,2015,GUADALAJARA,JALISCO,FARO,2500,16/05/2019
10363,DODGE,2015,GUADALAJARA,JALISCO,LLANTA,5225,20/05/2019
10364,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,935,16/05/2019
10365,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,2400,16/05/2019
10366,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,935,16/05/2019
10367,DODGE,2015,GUADALAJARA,JALISCO,FACIA TRASERA,1600,16/05/2019
10368,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,935,16/05/2019
10369,DODGE,2015,GUADALAJARA,JALISCO,FARO,2500,16/05/2019
10370,DODGE,2015,GUADALAJARA,JALISCO,FACIA TRASERA,950,16/05/2019
10371,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,2400,08/05/2019
10372,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,2400,08/05/2019
10373,DODGE,2015,GUADALAJARA,JALISCO,FARO,1799,08/05/2019
10374,DODGE,2015,GUADALAJARA,JALISCO,FACIA DELANTERA,12305,08/05/2019
10375,DODGE,2015,GUADALAJARA,JALISCO,FACIA TRASERA,10084,08/05/2019
10376,NISSAN,2014,LEÓN,GUANAJUATO,FACIA TRASERA,1500,13/05/2019
10377,MERCEDES BENZ,2019,ZAPOPAN,JALISCO,FARO,17972,03/06/2019
10378,MERCEDES BENZ,2019,ZAPOPAN,JALISCO,FACIA DELANTERA,312,03/06/2019
10379,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,1737,16/05/2019
10380,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FARO,2191,16/05/2019
10381,VOLKSWAGEN,2017,COYOACAN,CIUDAD DE MÉXICO,FACIA TRASERA,1200,17/05/2019
10382,CHEVROLET,2013,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,973,20/05/2019
10383,CHEVROLET,2013,COYOACAN,CIUDAD DE MÉXICO,FARO,171,20/05/2019
10384,CHEVROLET,2013,COYOACAN,CIUDAD DE MÉXICO,FARO,1700,08/05/2019
10385,CHEVROLET,2013,COYOACAN,CIUDAD DE MÉXICO,FARO,386,08/05/2019
10386,VOLKSWAGEN,2017,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,395,14/05/2019
10387,VOLKSWAGEN,2017,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,3312,14/05/2019
10388,SEAT,2017,GUSTAVO A MADERO,CIUDAD DE MÉXICO,LLANTA,3800,14/05/2019
10389,SEAT,2017,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA DELANTERA,134,14/05/2019
10390,SEAT,2017,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA DELANTERA,2732,14/05/2019
10391,VOLKSWAGEN,2018,LEÓN,GUANAJUATO,FACIA TRASERA,745,16/05/2019
10392,VOLKSWAGEN,2018,LEÓN,GUANAJUATO,FACIA TRASERA,2750,16/05/2019
10393,VOLKSWAGEN,2018,LEÓN,GUANAJUATO,FACIA TRASERA,1843,16/05/2019
10394,VOLKSWAGEN,2018,LEÓN,GUANAJUATO,FACIA TRASERA,170,16/05/2019
10395,FORD,2016,LEÓN,GUANAJUATO,PUERTA DELANTERA,12453,04/06/2019
10396,SEAT,2019,AZCAPOTZALCO,CIUDAD DE MÉXICO,FARO,12167,14/05/2019
10397,VOLKSWAGEN,2016,TLALPAN,CIUDAD DE MÉXICO,LLANTA,3200,29/05/2019
10398,VOLKSWAGEN,2012,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,691,14/05/2019
10399,VOLKSWAGEN,2012,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,169,14/05/2019
10400,VOLKSWAGEN,2012,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,150,14/05/2019
10401,VOLKSWAGEN,2017,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,586,23/05/2019
10402,VOLKSWAGEN,2017,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,3312,23/05/2019
10403,VOLKSWAGEN,2017,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,395,23/05/2019
10404,KIA,2018,ZAPOPAN,JALISCO,FACIA TRASERA,1896,10/05/2019
10405,VOLKSWAGEN,2017,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA DELANTERA,113,27/05/2019
10406,SEAT,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,1519,19/05/2019
10407,SEAT,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,1519,19/05/2019
10408,SEAT,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,1519,19/05/2019
10409,SEAT,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,1519,19/05/2019
10410,MAZDA,2016,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,1870,10/05/2019
10411,NISSAN,2008,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA DELANTERA,1149,20/05/2019
10412,NISSAN,2008,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FARO,3049,21/05/2019
10413,NISSAN,2008,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA DELANTERA,115,20/05/2019
10414,FORD,2013,GUADALAJARA,JALISCO,FACIA TRASERA,1350,17/05/2019
10415,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FACIA DELANTERA,3312,14/05/2019
10416,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FARO,690,14/05/2019
10417,VOLKSWAGEN,2018,TLALPAN,CIUDAD DE MÉXICO,FARO,3039,14/05/2019
10418,VOLKSWAGEN,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,644,07/06/2019
10419,VOLKSWAGEN,2019,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,4233,07/06/2019
10420,HONDA,2017,ZAPOPAN,JALISCO,FARO,6765,19/06/2019
10421,HONDA,2017,ZAPOPAN,JALISCO,FACIA DELANTERA,3025,19/06/2019
10422,HONDA,2017,ZAPOPAN,JALISCO,FARO,686,19/06/2019
10423,TOYOTA,2012,GUADALAJARA,JALISCO,FARO,1740,04/06/2019
10424,TOYOTA,2012,GUADALAJARA,JALISCO,FACIA DELANTERA,213,04/06/2019
10425,TOYOTA,2012,GUADALAJARA,JALISCO,FARO,430,04/06/2019
10426,TOYOTA,2012,GUADALAJARA,JALISCO,FACIA DELANTERA,1003,04/06/2019
10427,TOYOTA,2012,GUADALAJARA,JALISCO,FACIA DELANTERA,412,04/06/2019
10428,TOYOTA,2012,GUADALAJARA,JALISCO,FACIA DELANTERA,233,04/06/2019
10429,TOYOTA,2012,GUADALAJARA,JALISCO,FACIA DELANTERA,850,04/06/2019
10430,FORD,2016,GUADALAJARA,JALISCO,FARO,2100,08/07/2019
10431,FORD,2016,GUADALAJARA,JALISCO,FARO,2600,08/07/2019
10432,VOLKSWAGEN,2017,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA TRASERA,607,07/06/2019
10433,VOLKSWAGEN,2017,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA TRASERA,3312,07/06/2019
10434,VOLKSWAGEN,2017,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,LLANTA,1582,07/06/2019
10435,VOLKSWAGEN,2017,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA DELANTERA,3312,07/06/2019
10436,TOYOTA,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,294,04/06/2019
10437,TOYOTA,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,3738,04/06/2019
10438,TOYOTA,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,2974,04/06/2019
10439,TOYOTA,2019,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,683,04/06/2019
10440,DODGE,2018,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA TRASERA,5707,17/06/2019
10441,HONDA,2013,GUADALAJARA,JALISCO,FARO,500,19/06/2019
10442,HONDA,2013,GUADALAJARA,JALISCO,FARO,500,19/06/2019
10443,HONDA,2013,GUADALAJARA,JALISCO,FARO,2180,19/06/2019
10444,HONDA,2013,GUADALAJARA,JALISCO,FACIA DELANTERA,970,19/06/2019
10445,MAZDA,2016,ZAPOPAN,JALISCO,FACIA DELANTERA,1584,14/06/2019
10446,MAZDA,2016,ZAPOPAN,JALISCO,FACIA DELANTERA,450,14/06/2019
10447,MAZDA,2016,ZAPOPAN,JALISCO,LLANTA,4665,12/06/2019
10448,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FARO,3143,25/06/2019
10449,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA DELANTERA,3312,25/06/2019
10450,VOLKSWAGEN,2017,SAN MARTIN TEXMELUCAN,PUEBLA,FACIA TRASERA,207,25/06/2019
10451,RENAULT,2016,LEÓN,GUANAJUATO,FARO,966,13/06/2019
10452,RENAULT,2016,LEÓN,GUANAJUATO,FACIA DELANTERA,4100,14/06/2019
10453,VOLKSWAGEN,2017,LEÓN,GUANAJUATO,FACIA TRASERA,170,21/06/2019
10454,VOLKSWAGEN,2017,LEÓN,GUANAJUATO,FACIA TRASERA,2750,21/06/2019
10455,VOLKSWAGEN,2018,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FACIA TRASERA,3312,04/07/2019
10456,VOLKSWAGEN,2018,ECATEPEC DE MORELOS,ESTADO DE MEXICO,FACIA TRASERA,390,04/07/2019
10457,SEAT,2016,LEÓN,GUANAJUATO,FARO,1930,14/06/2019
10458,SEAT,2016,LEÓN,GUANAJUATO,FARO,1930,14/06/2019
10459,SEAT,2016,LEÓN,GUANAJUATO,FACIA DELANTERA,3035,17/06/2019
10460,NISSAN,2013,LEÓN,GUANAJUATO,FACIA TRASERA,289,18/06/2019
10461,NISSAN,2016,LEÓN,GUANAJUATO,FACIA DELANTERA,1641,17/06/2019
10462,NISSAN,2016,LEÓN,GUANAJUATO,FACIA TRASERA,175,17/06/2019
10463,TOYOTA,2019,ZAPOPAN,JALISCO,FARO,8146,17/06/2019
10464,TOYOTA,2019,ZAPOPAN,JALISCO,FARO,8146,17/06/2019
10465,VOLKSWAGEN,2017,LEÓN,GUANAJUATO,FACIA TRASERA,354,20/07/2019
10466,VOLKSWAGEN,2017,LEÓN,GUANAJUATO,FACIA TRASERA,2053,20/07/2019
10467,VOLKSWAGEN,2017,LEÓN,GUANAJUATO,FACIA TRASERA,257,20/07/2019
10468,VOLKSWAGEN,2017,LEÓN,GUANAJUATO,FACIA TRASERA,2114,20/07/2019
10469,CHEVROLET,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,3448,18/06/2019
10470,CHEVROLET,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,1187,18/06/2019
10471,CHEVROLET,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,156,18/06/2019
10472,CHEVROLET,2018,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,3448,18/06/2019
10473,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FARO,1142,21/06/2019
10474,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FACIA DELANTERA,5600,21/06/2019
10475,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FACIA DELANTERA,488,21/06/2019
10476,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FARO,2340,21/06/2019
10477,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FACIA DELANTERA,156,21/06/2019
10478,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FARO,2340,21/06/2019
10479,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FACIA DELANTERA,407,21/06/2019
10480,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FARO,1142,21/06/2019
10481,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,PUERTA DELANTERA,931,21/06/2019
10482,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FARO,2340,21/06/2019
10483,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FACIA DELANTERA,1839,21/06/2019
10484,SEAT,2016,VENUSTIANO CARRANZA,CIUDAD DE MÉXICO,FACIA DELANTERA,2732,21/06/2019
10485,AUDI,2018,ZAPOPAN,JALISCO,FACIA TRASERA,9768,27/06/2019
10486,AUDI,2018,ZAPOPAN,JALISCO,FACIA TRASERA,4500,27/06/2019
10487,MERCEDES BENZ,2019,ZAPOPAN,JALISCO,FACIA TRASERA,3999,20/07/2019
10488,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA DELANTERA,499,29/06/2019
10489,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FARO,3597,29/06/2019
10490,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA DELANTERA,5852,29/06/2019
10491,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA DELANTERA,362,29/06/2019
10492,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA DELANTERA,1224,29/06/2019
10493,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA DELANTERA,670,29/06/2019
10494,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA DELANTERA,362,29/06/2019
10495,VOLKSWAGEN,2017,CUAUHTEMOC,CIUDAD DE MÉXICO,FACIA DELANTERA,1253,29/06/2019
10496,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA DELANTERA,3953,27/06/2019
10497,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FARO,279,27/06/2019
10498,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FARO,345,27/06/2019
10499,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FARO,17922,27/06/2019
10500,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FARO,345,27/06/2019
10501,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FARO,1318,27/06/2019
10502,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA DELANTERA,343,27/06/2019
10503,HONDA,2019,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FARO,279,27/06/2019
10504,TOYOTA,2017,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,3126,27/06/2019
10505,DODGE,2019,IZTACALCO,CIUDAD DE MÉXICO,FACIA TRASERA,8179,11/07/2019
10506,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA TRASERA,4183,02/07/2019
10507,MITSUBISHI,2010,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA DELANTERA,10477,27/06/2019
10508,MITSUBISHI,2010,ALVARO OBREGON,CIUDAD DE MÉXICO,FARO,3450,28/06/2019
10509,MITSUBISHI,2010,ALVARO OBREGON,CIUDAD DE MÉXICO,FARO,1505,27/06/2019
10510,KIA,2019,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,FACIA TRASERA,4743,03/07/2019
10511,KIA,2019,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,FACIA TRASERA,2497,03/07/2019
10512,KIA,2019,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,FACIA TRASERA,1300,03/07/2019
10513,VOLKSWAGEN,2018,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FACIA DELANTERA,3805,03/07/2019
10514,VOLKSWAGEN,2018,TULTITLAN DE MARIANO ESCOBEDO,ESTADO DE MEXICO,FARO,2580,03/07/2019
10515,VOLKSWAGEN,2017,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,207,04/07/2019
10516,SEAT,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA DELANTERA,244,27/06/2019
10517,VOLKSWAGEN,2019,AZCAPOTZALCO,CIUDAD DE MÉXICO,FACIA TRASERA,469,12/07/2019
10518,VOLKSWAGEN,2019,AZCAPOTZALCO,CIUDAD DE MÉXICO,FACIA TRASERA,4285,12/07/2019
10519,HONDA,2019,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,1623,03/07/2019
10520,HONDA,2019,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,1575,03/07/2019
10521,HONDA,2019,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA TRASERA,118,03/07/2019
10522,CHEVROLET,2016,IZTAPALAPA,CIUDAD DE MÉXICO,FACIA TRASERA,1886,28/06/2019
10523,CHEVROLET,2016,IZTAPALAPA,CIUDAD DE MÉXICO,FACIA TRASERA,3697,28/06/2019
10524,PONTIAC,2015,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FARO,769,05/07/2019
10525,PONTIAC,2015,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FARO,769,05/07/2019
10526,PONTIAC,2015,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA DELANTERA,390,05/07/2019
10527,SEAT,2018,AZCAPOTZALCO,CIUDAD DE MÉXICO,PUERTA TRASERA,11230,28/06/2019
10528,SEAT,2018,AZCAPOTZALCO,CIUDAD DE MÉXICO,PUERTA DELANTERA,12997,28/06/2019
10529,VOLKSWAGEN,2014,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,4690,01/07/2019
10530,VOLKSWAGEN,2014,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,4690,01/07/2019
10531,SEAT,2015,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,LLANTA,1765,05/07/2019
10532,TOYOTA,2018,MIGUEL HIDALGO,CIUDAD DE MÉXICO,FACIA DELANTERA,3738,28/06/2019
10533,KIA,2018,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,4429,29/06/2019
10534,KIA,2018,TLALNEPANTLA DE BAZ,ESTADO DE MEXICO,FACIA TRASERA,1373,29/06/2019
10535,VOLKSWAGEN,2017,LEÓN,GUANAJUATO,LLANTA,4100,01/07/2019
10536,VOLKSWAGEN,2017,GUSTAVO A MADERO,CIUDAD DE MÉXICO,FACIA TRASERA,5233,02/07/2019
10537,NISSAN,2017,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,2468,01/07/2019
10538,NISSAN,2017,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,2582,01/07/2019
10539,NISSAN,2017,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,5071,01/07/2019
10540,NISSAN,2017,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,102,01/07/2019
10541,NISSAN,2017,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,5071,01/07/2019
10542,CHEVROLET,2016,GUADALAJARA,JALISCO,FACIA TRASERA,2500,22/07/2019
10543,CHEVROLET,2016,GUADALAJARA,JALISCO,FACIA TRASERA,4500,22/07/2019
10544,CHEVROLET,2008,GUADALAJARA,JALISCO,FARO,710,03/07/2019
10545,HONDA,2005,GUADALAJARA,JALISCO,FACIA DELANTERA,1110,03/07/2019
10546,GM,2016,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,3550,04/07/2019
10547,GM,2016,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,694,04/07/2019
10548,GM,2016,BENITO JUAREZ,CIUDAD DE MÉXICO,FACIA DELANTERA,183,04/07/2019
10549,GM,2016,BENITO JUAREZ,CIUDAD DE MÉXICO,FARO,4467,04/07/2019
10550,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FARO,3150,04/07/2019
10551,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA DELANTERA,3312,04/07/2019
10552,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FARO,690,04/07/2019
10553,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA DELANTERA,2869,04/07/2019
10554,VOLKSWAGEN,2018,NAUCALPAN DE JUAREZ,ESTADO DE MEXICO,FACIA DELANTERA,644,04/07/2019
10555,VOLKSWAGEN,2019,GUADALAJARA,JALISCO,FACIA DELANTERA,3437,03/07/2019
10556,VOLKSWAGEN,2019,GUADALAJARA,JALISCO,FARO,5559,03/07/2019
10557,VOLKSWAGEN,2019,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA TRASERA,3312,03/07/2019
10558,VOLKSWAGEN,2018,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FACIA DELANTERA,3312,17/07/2019
10559,VOLKSWAGEN,2018,CUAUTITLAN IZCALLI,ESTADO DE MEXICO,FARO,3143,17/07/2019
10560,SEAT,2005,COYOACAN,CIUDAD DE MÉXICO,FARO,1060,08/07/2019
10561,SEAT,2005,COYOACAN,CIUDAD DE MÉXICO,FARO,1060,08/07/2019
10562,SEAT,2005,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,1286,08/07/2019
10563,SEAT,2005,COYOACAN,CIUDAD DE MÉXICO,FACIA DELANTERA,139,08/07/2019
10564,SEAT,2019,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,3192,05/07/2019
10565,SEAT,2019,ALVARO OBREGON,CIUDAD DE MÉXICO,FACIA TRASERA,3567,05/07/2019
10566,AUDI,2018,ZAPOPAN,JALISCO,FACIA DELANTERA,1907,09/07/2019
10567,AUDI,2018,ZAPOPAN,JALISCO,FACIA DELANTERA,15674,09/07/2019
10568,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FARO,290,06/07/2019
10569,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FARO,21303,06/07/2019
10570,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FACIA DELANTERA,1820,06/07/2019
10571,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FARO,3917,06/07/2019
10572,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FARO,3917,06/07/2019
10573,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FACIA DELANTERA,6716,06/07/2019
10574,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FACIA DELANTERA,2972,06/07/2019
10575,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FARO,147,06/07/2019
10576,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FARO,147,06/07/2019
10577,HONDA,2018,CUAJIMALPA DE MORELOS,CIUDAD DE MÉXICO,FARO,263,06/07/2019
