Category,Group,Sub-Group,Account,Year,Month,Amount
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,January,591
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,February,560
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,March,1359
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,April,1298
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,May,1237
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,June,1176
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,July,1115
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,August,1054
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,September,6348
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,October,8108
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,November,10466
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2017,December,10124
Assets,Fixed Assets,"Property, Plant & Euipment",1502,2018,January,9782
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,January,143764
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,February,128786
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,March,114341
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,April,324084
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,May,394360
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,June,427517
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,July,419327
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,August,412164
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,September,511381
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,October,547275
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,November,523813
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2017,December,500200
Assets,Fixed Assets,"Property, Plant & Euipment",1503,2018,January,477383
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,January,177622
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,February,166489
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,March,155356
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,April,144224
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,May,133091
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,June,121958
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,July,110825
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,August,103064
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,September,95302
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,October,87541
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,November,79779
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2017,December,72018
Assets,Fixed Assets,"Property, Plant & Euipment",1504,2018,January,64256
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,January,1910
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,February,1796
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,March,1681
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,April,1566
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,May,1452
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,June,1337
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,July,1223
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,August,1108
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,September,994
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,October,879
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,November,764
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2017,December,683
Assets,Fixed Assets,"Property, Plant & Euipment",1505,2018,January,602
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,January,14538
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,February,13048
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,March,11557
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,April,10554
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,May,8576
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,June,33280
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,July,51032
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,August,48083
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,September,45179
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,October,43074
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,November,40170
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2017,December,37265
Assets,Fixed Assets,"Property, Plant & Euipment",1506,2018,January,35000
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,January,10480
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,February,10153
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,March,9825
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,April,9498
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,May,9170
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,June,8843
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,July,8515
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,August,8188
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,September,7860
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,October,7533
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,November,7205
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2017,December,6878
Assets,Fixed Assets,"Property, Plant & Euipment",15900,2018,January,6550
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,May,102274
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,June,114419
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,July,126565
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,August,138711
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,September,147372
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,October,160158
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,November,158061
Liabilities & Equity,Current Liabilities,Other Payable,20003,2017,December,170524
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,January,70836
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,February,46762
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,March,63825
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,April,'-22398
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,May,45722
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,June,21093
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,July,38632
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,August,62824
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,September,44726
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,October,49172
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,November,56688
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2017,December,11054
Liabilities & Equity,Current Liabilities,Other Payable,24000*,2018,January,45601
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,January,942704
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,February,2513290
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,March,4494125
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,April,4512420
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,May,4489920
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,June,4216625
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,July,3179125
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,August,2976625
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,September,2851844
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,October,3349729
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,November,1924064
Liabilities & Equity,Current Liabilities,Other Payable,24020,2017,December,847950
Liabilities & Equity,Current Liabilities,Other Payable,24020,2018,January,972346
Liabilities & Equity,Current Liabilities,Other Payable,24030,2017,May,14185
Liabilities & Equity,Current Liabilities,Other Payable,24030,2017,June,11930
Liabilities & Equity,Current Liabilities,Other Payable,24030,2017,July,10075
Liabilities & Equity,Current Liabilities,Other Payable,24030,2017,August,8220
Liabilities & Equity,Current Liabilities,Other Payable,24030,2017,September,5965
Liabilities & Equity,Current Liabilities,Other Payable,24030,2017,October,4110
Liabilities & Equity,Current Liabilities,Other Payable,24030,2017,November,2255
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,January,130382
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,February,130382
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,March,130382
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,April,130382
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,May,238377
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,June,215879
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,July,218495
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,August,221110
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,September,223131
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,October,225623
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,November,213360
Liabilities & Equity,Current Liabilities,Other Payable,24100,2017,December,215801
Liabilities & Equity,Current Liabilities,Other Payable,24100,2018,January,218293
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,January,86611
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,February,78148
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,March,103846
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,April,108141
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,May,57922
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,June,29890
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,July,93787
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,August,157601
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,September,112073
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,October,154063
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,November,96969
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20001,2017,December,133978
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20002,2017,July,139837
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20002,2017,September,135868
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20002,2017,November,15230
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20010,2017,July,78000
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20010,2017,September,81500
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20011,2017,January,17230
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20011,2017,July,269616
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20011,2017,September,262781
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20011,2018,January,4800
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20012,2017,January,0
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20012,2017,February,0
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20012,2017,March,0
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20012,2017,April,0
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20012,2017,May,0
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,January,329412
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,February,349392
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,March,339330
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,April,349710
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,May,539718
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,June,662823
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,July,916744
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,August,1288911
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,September,1285334
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,October,1312460
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,November,1593446
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2017,December,2284707
Liabilities & Equity,Current Liabilities,Provisions and Accruals,20013,2018,January,2434545
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,January,5475700
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,February,5726088
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,March,5876546
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,April,6126312
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,May,6059973
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,June,6054991
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,July,6624687
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,August,6962706
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,September,7185806
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,October,7884113
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,November,7593488
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23000,2017,December,7931694
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,January,499322
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,February,1067111
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,March,2733795
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,April,2288348
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,May,2029635
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,July,291406
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,August,'-35000
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,November,'-233654
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23001,2017,December,850
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,May,10859
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,June,21367
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,July,32225
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,August,43084
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,September,53592
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,October,53592
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,November,74959
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,23012,2017,December,85817
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,January,1679710
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,February,1758617
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,March,1867119
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,April,1980252
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,May,1602767
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,June,1633082
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,July,1697299
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,August,1843834
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,September,1890776
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,October,2036976
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,November,2162164
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2017,December,2265536
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24011,2018,January,2853054
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,January,976271
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,February,1083174
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,March,1219103
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,April,1392693
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,May,871608
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,June,1107867
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,July,1227346
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,August,1583214
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,September,1645450
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,October,2006671
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,November,2212957
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2017,December,2453080
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24012,2018,January,3329936
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,January,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,February,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,March,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,April,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,May,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,June,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,July,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,August,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,September,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,October,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,November,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2017,December,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24013,2018,January,180847
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,January,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,February,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,March,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,April,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,May,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,June,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,July,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,August,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,September,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,October,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,November,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2017,December,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24014,2018,January,180848
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,January,2307920
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,February,3509988
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,March,5170174
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,April,5369209
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,May,5095844
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,June,5503470
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,July,5026997
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,August,4562082
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,September,4815728
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,October,4875111
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,November,5082297
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2017,December,5434751
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24015,2018,January,5973975
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2017,January,565110
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2017,February,799412
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2017,March,1023102
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2017,April,111324
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2017,May,0
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2017,November,242397
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2017,December,450584
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24016,2018,January,1079466
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,May,10539
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,June,20738
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,July,31277
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,August,41817
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,September,52016
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,October,62555
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,November,72754
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2017,December,83293
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24017,2018,January,83293
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,May,10539
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,June,20738
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,July,31277
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,August,41817
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,September,52016
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,October,62555
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,November,72754
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2017,December,83293
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24018,2018,January,83293
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24019,2017,July,40519
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24019,2017,August,41213
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24019,2017,September,41213
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24019,2017,October,41213
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24019,2017,November,41213
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24019,2017,December,47541
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24019,2018,January,85378
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24021,2018,January,71584
Liabilities & Equity,Current Liabilities,Related Party (IC) - Pybl,24022,2018,January,49139
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,January,4756694
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,February,4458804
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,March,4361103
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,April,4151966
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,May,5155790
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,June,2812245
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,July,3480855
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,August,3399003
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,September,2293426
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,October,1803041
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,November,3561384
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2017,December,4190640
Liabilities & Equity,Current Liabilities,Trade Payables,20000,2018,January,2721601
Liabilities & Equity,Current Liabilities,VAT - Output Tax (Payable),24101,2018,January,70234
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,January,51900
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,February,49143
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,March,46348
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,April,43562
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,May,40755
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,June,37941
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,July,35107
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,August,32264
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,September,29407
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,October,26530
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,November,23643
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2017,December,20738
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25002,2018,January,17822
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,January,45154
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,February,43467
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,March,41755
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,April,40053
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,May,37686
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,June,35969
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,July,34240
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,August,32509
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,September,30770
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,October,29019
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,November,27265
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2017,December,25499
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25003,2018,January,23730
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,January,45917
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,February,43500
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,March,41083
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,April,38667
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,May,36250
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,June,33833
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,July,31417
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,August,29000
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,September,26583
Liabilities & Equity,Non-Current Liabilities,Finance Lease Liabilities,25004,2017,October,24167
